Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2006-01-02,5410.24,5451.56,5409.27,5449.98,65232608
2006-01-03,5451.33,5496.46,5440.74,5460.68,207145520
2006-01-04,5494.46,5523.66,5477.6,5523.62,217456112
2006-01-05,5521.85,5526.41,5502.25,5516.52,207504192
2006-01-06,5521.52,5537.58,5507.91,5536.31,185893920
2006-01-09,5543.33,5553.54,5532.83,5537.1,195351584
2006-01-10,5528.06,5528.27,5482.18,5494.71,220546416
2006-01-11,5524.2,5537.48,5515.66,5532.89,216709664
2006-01-12,5533.25,5553.48,5516.24,5542.12,280490688
2006-01-13,5531.73,5531.73,5463.77,5483.08,272399680
2006-01-16,5464.98,5515.25,5462.54,5514.64,123521640
2006-01-17,5481.85,5481.85,5448.87,5460.16,200594320
2006-01-18,5419.18,5426.81,5363.64,5395.6,230738464
2006-01-19,5411.33,5438.91,5410.29,5430.83,221407472
2006-01-20,5433.68,5447.37,5344.52,5349.02,313446080
2006-01-23,5311.89,5350.24,5290.49,5348.72,217052592
2006-01-24,5350.77,5369.58,5321.27,5334.29,279603520
2006-01-25,5346.35,5430.08,5339,5427.08,331409408
2006-01-26,5433.04,5549.08,5422.25,5548.91,357154240
2006-01-27,5586.48,5650.95,5585.37,5647.41,318200384
2006-01-30,5636.24,5670.39,5619.06,5660.02,185899536
2006-01-31,5667.7,5697,5635.81,5674.14,126048216
2006-02-01,5662.05,5733.56,5643.4,5726.53,237136416
2006-02-02,5738.5,5760.62,5644.1,5649.6,236495552
2006-02-03,5662.68,5686.43,5614.29,5657.12,226755488
2006-02-06,5667.18,5702.75,5649.27,5666.77,193620656
2006-02-07,5680,5699.35,5630.1,5672.91,239911648
2006-02-08,5627.75,5675.56,5598.04,5666.41,264580096
2006-02-09,5694.46,5743.68,5694.46,5743.68,233027072
2006-02-10,5730.08,5745.49,5696.02,5701.47,223196080
2006-02-13,5699.43,5756.33,5683.87,5756.33,212307328
2006-02-14,5759.66,5786.68,5717.43,5763.39,216729040
2006-02-15,5766.6,5790.27,5744.96,5764.37,254223600
2006-02-16,5786.16,5790.27,5757.25,5789.25,211678432
2006-02-17,5784.64,5812.68,5773.52,5795.48,214593056
2006-02-20,5795.68,5802.72,5766.99,5793.95,134121952
2006-02-21,5798.89,5850.47,5780.99,5801.04,253517104
2006-02-22,5793.46,5862.06,5783.35,5862.06,240107664
2006-02-23,5868.12,5884.22,5820.35,5857.87,187346272
2006-02-24,5856.73,5873.1,5840.6,5870.79,141519072
2006-02-27,5888.81,5915.93,5871.75,5915.14,164251856
2006-02-28,5908.58,5916.79,5791.89,5796.04,216575824
2006-03-01,5806.96,5867.58,5796.41,5866.6,203675760
2006-03-02,5862.35,5885.73,5749.06,5783.49,308151616
2006-03-03,5771.33,5811.48,5691.21,5721.46,232901600
2006-03-06,5742.06,5768.98,5726.58,5754.06,281132096
2006-03-07,5732.54,5750.85,5698.06,5739.27,242063216
2006-03-08,5745.37,5763.27,5664.18,5673.35,254713152
2006-03-09,5711.02,5741.83,5693.29,5732.22,223323088
2006-03-10,5715.29,5804.95,5708.79,5804.91,196079728
2006-03-13,5820.74,5859.91,5807.6,5855.16,213532048
2006-03-14,5841.43,5870.87,5823.62,5870.87,241863024
2006-03-15,5885.5,5905.83,5869.5,5898.48,126033904
2006-03-16,5906.29,5909.5,5867.37,5897.79,203809040
2006-03-17,5906.35,5947.43,5862.04,5882.37,388349696
2006-03-20,5895.77,5932.46,5884.33,5902.79,168801488
2006-03-21,5900.83,5911.85,5847.89,5911.85,197434384
2006-03-22,5883.08,5949.14,5859.52,5932.31,230597312
2006-03-23,5941.77,5960.02,5922.02,5947.1,292472192
2006-03-24,5956.35,5977.06,5941.24,5973.14,349943680
2006-03-27,5972.14,5976.62,5910.89,5912.25,207625552
2006-03-28,5914.64,5940.58,5863.06,5890.62,102207136
2006-03-29,5893.27,5921.12,5868.21,5914.77,235155216
2006-03-30,5943.47,5993.45,5936.31,5984.18,241123648
2006-03-31,5972.02,5993.89,5942.87,5970.08,215728528
2006-04-03,5989.08,6028.14,5978.46,6024.04,172285312
2006-04-04,6015.37,6024.66,5992.89,6013.85,184792448
2006-04-05,6013.89,6035.66,5995.77,6029.2,220618368
2006-04-06,6033.68,6047.98,6008.56,6031.39,220074112
2006-04-07,6028.33,6045.25,5947.56,5952.91,225552848
2006-04-10,5951.08,6004.71,5943.12,6003.39,157808752
2006-04-11,6000.1,6000.75,5895.04,5908.47,263479344
2006-04-12,5907.91,5917.27,5860.5,5901.25,228841536
2006-04-13,5909.81,5925.39,5873.58,5918.56,184208384
2006-04-18,5915.1,5917.83,5866.85,5902.58,171164288
2006-04-19,5935.41,5996.6,5935.41,5993.75,226598640
2006-04-20,6000.31,6089.29,5996.5,6063.27,270761664
2006-04-21,6070.85,6108.68,6069.37,6094.75,242778112
2006-04-24,6058.75,6094.83,6034.86,6079.09,346877984
2006-04-25,6084.79,6111.29,6051.6,6078.79,254457712
2006-04-26,6089.81,6121.95,6081.95,6107.12,273663456
2006-04-27,6104.27,6113.08,6021.27,6067.74,350838336
2006-04-28,6061.5,6061.5,6003.91,6009.89,281343392
2006-05-02,6014.37,6056.27,6006.87,6051.29,268395200
2006-05-03,6054.64,6079.79,5962.85,5968.96,296796544
2006-05-04,5980.49,6040.7,5968.68,6039.31,357562528
2006-05-05,6049.25,6113.29,6045.83,6113.29,221008192
2006-05-08,6126.96,6153.47,6118.98,6127.98,212088112
2006-05-09,6128,6142.02,6100.04,6140.72,255579040
2006-05-10,6119.1,6157.96,6110.45,6118.37,308456384
2006-05-11,6122,6162.37,6047.43,6054.72,364560320
2006-05-12,6028.39,6043.64,5915.74,5916.27,368477536
2006-05-15,5893,5902.43,5785.14,5857.02,172290128
2006-05-16,5860.6,5898.33,5807.83,5851.91,268962784
2006-05-17,5873.72,5897.77,5652.72,5652.72,178352096
2006-05-18,5672.35,5714.62,5587.91,5666.06,224235184
2006-05-19,5656.41,5706.18,5635.68,5672.27,322731616
2006-05-22,5653.85,5653.85,5513.43,5546.24,379474080
2006-05-23,5556.81,5703.33,5556.81,5678.49,353947904
2006-05-24,5637.33,5653.99,5552.02,5587.23,160208608
2006-05-25,5601.31,5706.06,5568.83,5706.06,106927896
2006-05-26,5728.99,5788.47,5720.5,5788.35,258795520
2006-05-29,5782.49,5784.29,5748.2,5755.02,100288496
2006-05-30,5749.16,5758.81,5593.89,5622.43,272071040
2006-05-31,5582.62,5704.1,5533.12,5692.85,405424000
2006-06-01,5677.52,5713.52,5603.1,5707.58,304993280
2006-06-02,5733.41,5778.77,5676.04,5687.04,267917488
2006-06-05,5685.56,5691.68,5590.22,5621.18,151551632
2006-06-06,5563.12,5590.83,5477.75,5502.81,316573792
2006-06-07,5510.29,5572.08,5471.75,5543.93,305212832
2006-06-08,5478.71,5478.71,5383.27,5383.27,380120000
2006-06-09,5434.79,5485.56,5434.79,5464.08,309612928
2006-06-12,5458.37,5470.23,5375.99,5395.54,219716736
2006-06-13,5337.68,5337.68,5262.21,5292.14,169721456
2006-06-14,5298.62,5332.08,5243.71,5305.99,349140864
2006-06-15,5330.48,5438.33,5330.48,5422.22,265372864
2006-06-16,5454.33,5507.6,5367.14,5376,474175136
2006-06-19,5388.83,5483.87,5388.83,5439.23,253493600
2006-06-20,5408.25,5493.6,5382.58,5493.6,216594432
2006-06-21,5499.04,5510.14,5414.62,5503.41,209019488
2006-06-22,5548.37,5580.81,5499.35,5533.41,215690032
2006-06-23,5536.43,5559.87,5499.54,5529.74,241422112
2006-06-26,5542.74,5564.64,5500.93,5514.62,159286512
2006-06-27,5537.77,5552.95,5447.02,5459.14,163139296
2006-06-28,5442.16,5490.18,5420.08,5456.87,169760928
2006-06-29,5480.37,5592.52,5479.96,5581.66,221239648
2006-06-30,5617.71,5698.21,5617.71,5683.31,238033504
2006-07-03,5688,5712.68,5675.5,5712.68,123818096
2006-07-04,5714.6,5729.58,5689,5729,105466680
2006-07-05,5700.29,5705.58,5608.95,5625.62,176504336
2006-07-06,5635.27,5702.64,5635.27,5695.47,193693488
2006-07-07,5680.16,5717.89,5628.18,5681.85,172531568
2006-07-10,5678.1,5711.04,5633.47,5706.31,145629440
2006-07-11,5678.54,5684.39,5593.79,5616.04,199113280
2006-07-12,5641,5700,5620.49,5637.81,192908128
2006-07-13,5609.12,5609.12,5505.35,5527.29,241957024
2006-07-14,5502.35,5504.06,5422.22,5422.22,192180880
2006-07-17,5437.08,5451.25,5365.06,5416.96,109868472
2006-07-18,5402.68,5445.06,5373.43,5396.85,187415536
2006-07-19,5415.04,5543.37,5405.43,5539.29,256451280
2006-07-20,5559.66,5587.27,5535.06,5545.81,200024160
2006-07-21,5537.16,5539.72,5423.62,5451,288979680
2006-07-24,5460.12,5582.06,5460.12,5578.04,189107280
2006-07-25,5587.04,5601.62,5542.37,5565.75,235056112
2006-07-26,5573.62,5596.18,5555.45,5583.1,181696768
2006-07-27,5615.08,5667.54,5597.35,5659.06,311532320
2006-07-28,5640.91,5708.33,5620.91,5705.41,208322432
2006-07-31,5704.56,5708.37,5672.77,5681.97,180074816
2006-08-01,5678,5693.49,5583.96,5596.74,229858560
2006-08-02,5622.74,5684.49,5620.79,5680.81,211479024
2006-08-03,5688.29,5696.7,5591.18,5640.02,213395600
2006-08-04,5656.37,5741.79,5654.31,5723.02,218578160
2006-08-07,5685.46,5687.79,5614.29,5626.66,164419632
2006-08-08,5658.35,5678.73,5630.06,5651.91,149806912
2006-08-09,5663.68,5709.1,5612.95,5702.81,306665888
2006-08-10,5662.73,5662.73,5557.58,5630.96,477620320
2006-08-11,5648.83,5673.2,5602.29,5628.37,321296576
2006-08-14,5661.06,5701.58,5659.71,5692,181855712
2006-08-15,5677.37,5793.04,5664.89,5776.79,228055776
2006-08-16,5778.71,5826.41,5764.79,5812.93,254571712
2006-08-17,5819.5,5835.35,5803.33,5833.5,208830816
2006-08-18,5828.35,5849.37,5804.24,5817.02,201667920
2006-08-21,5804.66,5817.08,5771.93,5794.83,168635968
2006-08-22,5816.21,5831.85,5755.89,5818.41,201924528
2006-08-23,5819.29,5819.29,5759.54,5775.54,173008912
2006-08-24,5773.46,5847.1,5744.1,5814.08,241989824
2006-08-25,5814.33,5834.06,5783.89,5811.47,175680000
2006-08-28,5808.37,5862.33,5767.83,5854.99,145514688
2006-08-29,5854.5,5880.48,5837.37,5847.02,188085616
2006-08-30,5863.31,5884.5,5852.18,5867.52,193696000
2006-08-31,5880.58,5886.77,5841,5859.56,196714048
2006-09-01,5861.25,5907.16,5856.49,5876.54,169857904
2006-09-04,5890,5917.24,5890,5909.72,121410440
2006-09-05,5904.41,5907.49,5857.37,5884.06,148968928
2006-09-06,5883.43,5883.89,5799.68,5813.06,190639808
2006-09-07,5792.64,5792.64,5753.66,5773.72,182367840
2006-09-08,5782.62,5811.58,5773.54,5795.25,178069232
2006-09-11,5774.31,5800.71,5737.2,5798.46,233182576
2006-09-12,5803.79,5878.83,5775.02,5873.85,261571792
2006-09-13,5888.47,5906.98,5874.45,5906.12,217413008
2006-09-14,5913.47,5935.04,5888.74,5907.37,228284896
2006-09-15,5911.89,5953.72,5907.46,5937.87,531385728
2006-09-18,5932.5,5950.35,5896.64,5926.33,197637216
2006-09-19,5918.97,5930.14,5869.56,5873.46,255933296
2006-09-20,5877.08,5962.14,5872.31,5954.37,245742960
2006-09-21,5949.06,5979.87,5936,5962.02,310385856
2006-09-22,5930.1,5930.29,5857.89,5883.31,233786352
2006-09-25,5898.89,5935.02,5864.99,5901.66,205508400
2006-09-26,5936.45,5977.91,5926.54,5960.62,282490464
2006-09-27,5981.18,6003.5,5956.02,5989.71,242294592
2006-09-28,5984.62,6002.93,5973.5,5989.16,329493312
2006-09-29,5998.39,6031.54,5992.41,6004.33,110252504
2006-10-02,6019.33,6031.85,5964.74,5999.46,187148256
2006-10-03,5986.74,5992.22,5944.56,5992.22,168864192
2006-10-04,5996.24,6046.37,5995.41,6046.37,140911536
2006-10-05,6065.46,6097.87,6065.46,6075.27,241327680
2006-10-06,6066.68,6088.43,6052.99,6085.81,199169920
2006-10-09,6064.87,6084.54,6054.66,6084.39,161326032
2006-10-10,6094.2,6127.27,6088.04,6117.71,194923616
2006-10-11,6111.02,6128.2,6080.14,6119.45,237589936
2006-10-12,6112.5,6164.41,6112.5,6160.27,234104288
2006-10-13,6169.81,6188.68,6152.35,6173.68,220894016
2006-10-16,6178.35,6189.81,6162.77,6186.54,169938272
2006-10-17,6170.02,6170.02,6106.18,6115.1,216205760
2006-10-18,6133.77,6210.35,6133.77,6182.77,204467696
2006-10-19,6168,6203.89,6148.31,6177.41,192597008
2006-10-20,6189.7,6218.56,6176.89,6202.81,236117200
2006-10-23,6216.46,6248.79,6185.5,6242.91,178616064
2006-10-24,6236.95,6251.95,6226.93,6247.52,220460128
2006-10-25,6243.47,6276.74,6234.06,6264.91,264350672
2006-10-26,6279.37,6304.77,6270.22,6284.18,310242752
2006-10-27,6288.56,6300.37,6231.33,6262.54,297149696
2006-10-30,6230.85,6263.35,6205.75,6258.18,212468368
2006-10-31,6243.62,6286.7,6237.54,6268.91,107831248
2006-11-01,6262.71,6311.93,6262.58,6291.89,109525600
2006-11-02,6272.97,6295.66,6201,6223.33,307949440
2006-11-03,6233.16,6279.46,6220.1,6241.14,256790928
2006-11-06,6249.91,6331.18,6249.91,6330.64,203988432
2006-11-07,6334.18,6363.14,6326.24,6361.96,214871776
2006-11-08,6340.91,6356.41,6317.87,6349.25,249637504
2006-11-09,6360.93,6366.64,6333.5,6358.68,270954944
2006-11-10,6349.7,6366.46,6311.52,6357.77,273550624
2006-11-13,6350.64,6403.72,6344.1,6393.73,269876640
2006-11-14,6394.27,6411.24,6365.43,6387.37,215924560
2006-11-15,6404.16,6434,6404.16,6430.89,292109696
2006-11-16,6429.5,6452.12,6415.43,6443.02,269705440
2006-11-17,6438.18,6451.68,6398.52,6412.35,267041296
2006-11-20,6394.08,6459.52,6368.06,6452.33,195397504
2006-11-21,6450.56,6476.71,6447.52,6460.39,163380336
2006-11-22,6475.29,6497.06,6453.49,6476.12,179815536
2006-11-23,6483.58,6494.7,6461.58,6475.25,132086768
2006-11-24,6464.85,6469.25,6367.2,6411.96,251344048
2006-11-27,6400.49,6419.97,6297.6,6298.16,271982688
2006-11-28,6289.71,6305.64,6247.99,6281.68,267842944
2006-11-29,6300.41,6365.83,6297.35,6363.79,243163744
2006-11-30,6365.73,6402.71,6304.62,6309.18,240766016
2006-12-01,6322.18,6360.66,6195.81,6241.12,294133312
2006-12-04,6258.91,6301.43,6230.29,6295.23,202827296
2006-12-05,6300.46,6381.37,6286.91,6372.79,246542944
2006-12-06,6368.29,6385.43,6341.72,6369.5,205652640
2006-12-07,6357.81,6440.56,6356.37,6413.02,220803712
2006-12-08,6396.08,6435.37,6352.35,6427.41,206435600
2006-12-11,6449.75,6476.33,6447.93,6469.41,198532464
2006-12-12,6466.58,6484.1,6457.37,6476.16,182978656
2006-12-13,6479.04,6521.02,6470.85,6520.77,269627648
2006-12-14,6530.81,6559.37,6523.47,6552.58,215328480
2006-12-15,6572.75,6605.14,6556.73,6588.83,451331968
2006-12-18,6588.25,6615.68,6585.79,6597.25,169704768
2006-12-19,6572.97,6577.35,6524.52,6553.5,188809504
2006-12-20,6578.97,6606.47,6578.97,6586.91,177058512
2006-12-21,6573.37,6595.43,6563.5,6573.96,162682208
2006-12-22,6571.98,6577,6493.99,6503.12,124161856
2006-12-27,6525.99,6611.7,6525.75,6608.85,104331712
2006-12-28,6615.81,6629.33,6600.89,6611.81,98717360
2006-12-29,6617.85,6627.35,6596.6,6596.91,64699208
2007-01-02,6614.73,6682.81,6614.73,6681.12,139087488
2007-01-03,6681.23,6704.04,6667.58,6691.31,208613248
2007-01-04,6662.24,6684.1,6634.74,6674.39,283380224
2007-01-05,6661.89,6665.5,6588.02,6593.08,284586816
2007-01-08,6603.54,6628.35,6579.89,6607.58,230742592
2007-01-09,6625.27,6665.91,6606.87,6614.37,131021056
2007-01-10,6578.75,6592.97,6531.25,6566.56,302809472
2007-01-11,6590.74,6695.74,6571.58,6687.29,305396992
2007-01-12,6690.43,6705.16,6659.95,6705.16,308761280
2007-01-15,6719.52,6746.29,6719.52,6731.74,173175408
2007-01-16,6735.83,6746.62,6705.21,6716.81,190769776
2007-01-17,6716.66,6732.31,6672.75,6701.7,238420288
2007-01-18,6721.08,6737.98,6661.04,6689.62,296208512
2007-01-19,6678.81,6754.54,6651.68,6747.16,347243968
2007-01-22,6753.73,6766.56,6682.49,6687.31,249131104
2007-01-23,6692.83,6704.35,6627.96,6678.93,258781856
2007-01-24,6692.64,6759.95,6681.66,6748.37,379656800
2007-01-25,6743.43,6771.41,6703.89,6719.58,353211200
2007-01-26,6690.29,6731.35,6659.45,6690.33,272441440
2007-01-29,6702.45,6739.5,6684.39,6726,401175200
2007-01-30,6719.97,6801.27,6711.04,6788.23,289630464
2007-01-31,6772.83,6805.08,6758.85,6789.1,324108128
2007-02-01,6821.31,6874.77,6820.58,6851.27,324966240
2007-02-02,6853.77,6904.87,6848.16,6885.75,280628832
2007-02-05,6878.66,6891.12,6864.18,6874.06,204819136
2007-02-06,6881.89,6906.68,6862.18,6875.7,234990112
2007-02-07,6886,6924.46,6885.08,6915.56,321112384
2007-02-08,6911.24,6918.04,6849.85,6876.73,266860640
2007-02-09,6890.64,6928.98,6890.64,6911.1,116509048
2007-02-12,6892.02,6892.02,6844.39,6859.45,216942032
2007-02-13,6868.68,6895.52,6866.06,6895.33,102877616
2007-02-14,6912.56,6965.39,6907.91,6961.18,307120960
2007-02-15,6958.14,6972.43,6942.25,6958.62,265676768
2007-02-16,6955.71,6979.02,6941.02,6957.06,241074416
2007-02-19,6967.52,6996,6965.91,6987.08,183279200
2007-02-20,6978.52,6987.66,6944.1,6982.91,245221760
2007-02-21,6999.18,7005.33,6922.35,6941.66,248913760
2007-02-22,6959.37,7004.91,6955.56,6973.73,296899744
2007-02-23,6986.06,6998.27,6964.5,6992.58,307686112
2007-02-26,6992.12,7040.2,6980.25,7027.58,297686624
2007-02-27,6988.33,6988.33,6814.56,6819.64,193641648
2007-02-28,6728.39,6770.29,6640.99,6715.43,547373952
2007-03-01,6714.25,6756.25,6544.27,6640.24,546781312
2007-03-02,6663.6,6703.04,6554.04,6603.31,450051456
2007-03-05,6510.95,6563.45,6445.29,6534.56,416477248
2007-03-06,6558.89,6607.99,6545.62,6595,314459552
2007-03-07,6605.89,6633.87,6584.47,6617.75,254711264
2007-03-08,6643.81,6713.54,6639.89,6713.23,303359424
2007-03-09,6706.45,6745.06,6665.73,6716.52,252546528
2007-03-12,6727.56,6752.18,6674.99,6715.49,228074016
2007-03-13,6716.35,6722.83,6623.99,6623.99,235655104
2007-03-14,6567.24,6567.24,6444.7,6447.7,415441472
2007-03-15,6495.85,6594.33,6495.83,6585.47,341167616
2007-03-16,6564.79,6614.06,6528.29,6579.87,609696768
2007-03-19,6622.75,6677.33,6614.14,6671.41,262315328
2007-03-20,6673.68,6703.39,6633.81,6700.29,314340960
2007-03-21,6696.25,6729.64,6688.33,6712.06,271778528
2007-03-22,6742.77,6872.62,6742.77,6856.96,364724320
2007-03-23,6859,6902.62,6828.22,6899.06,328462400
2007-03-26,6899.33,6903.81,6799.37,6828.81,133096544
2007-03-27,6838.31,6885.33,6838.31,6858.33,239325376
2007-03-28,6830.73,6843.37,6788.33,6816.89,246328112
2007-03-29,6834.08,6903.48,6834.08,6897.08,242890480
2007-03-30,6903.87,6965.83,6885.58,6917.02,244870704
2007-04-02,6911.12,6945.35,6891.79,6937.16,282831872
2007-04-03,6945.35,7052.98,6945.27,7045.56,348303136
2007-04-04,7072.5,7076.21,7038.49,7073.91,263526592
2007-04-05,7074.58,7103.73,7068.08,7099.91,78377752
2007-04-10,7102.47,7172.08,7090.68,7166.66,222454352
2007-04-11,7168.1,7201.93,7139.33,7152.83,218479664
2007-04-12,7150.83,7152.37,7087.29,7142.95,258498064
2007-04-13,7153.89,7213.2,7150.7,7212.06,258015200
2007-04-16,7229.06,7340.25,7229.06,7338.06,267340384
2007-04-17,7327.5,7365.5,7292.29,7348.83,249203568
2007-04-18,7341.25,7341.25,7243.41,7282.33,263876288
2007-04-19,7205.52,7248.18,7155.04,7242.73,129010320
2007-04-20,7257.33,7365.77,7253.02,7342.54,393101856
2007-04-23,7348,7358.27,7302.43,7335.62,101769408
2007-04-24,7342.08,7342.08,7218.72,7270.31,288325792
2007-04-25,7291.77,7363.37,7287.79,7343.08,280845152
2007-04-26,7368.54,7412.52,7356.83,7387.02,382779520
2007-04-27,7384.02,7395.35,7333.68,7378.12,325778752
2007-04-30,7369.24,7436.29,7361.35,7408.87,211124416
2007-05-02,7429.93,7462.72,7422.81,7455.93,301909120
2007-05-03,7472.14,7483.22,7420.35,7476.68,190027168
2007-05-04,7476.68,7525.37,7460.02,7516.75,389721120
2007-05-07,7523.95,7538.58,7508.1,7525.68,202693040
2007-05-08,7515,7515.47,7413,7442.2,292948352
2007-05-09,7471.95,7489.85,7427.25,7475.99,271455424
2007-05-10,7477.43,7494.18,7400.41,7415.33,274880736
2007-05-11,7386.79,7482.35,7304.6,7479.33,346817312
2007-05-14,7505,7527.96,7446.1,7459.6,325570496
2007-05-15,7432.66,7520.52,7418.25,7505.35,346769184
2007-05-16,7483.43,7523,7460.29,7481.25,273861472
2007-05-17,7502.12,7528.62,7483.66,7499.5,165157120
2007-05-18,7498.56,7613.62,7490.5,7607.54,367527424
2007-05-21,7614.04,7644.43,7599.49,7619.31,265990976
2007-05-22,7623.64,7676.87,7608.75,7659.39,315830176
2007-05-23,7665.04,7739.06,7659.79,7735.87,353546208
2007-05-24,7716.18,7774.35,7669.04,7697.37,324293824
2007-05-25,7672.95,7746.91,7658.27,7739.2,254664272
2007-05-29,7758.85,7787.54,7735.79,7781.04,215429680
2007-05-30,7741.95,7768.75,7675.89,7764.97,249888336
2007-05-31,7790.93,7895.71,7790.93,7883.04,360062656
2007-06-01,7891.2,8001.62,7889.74,7987.85,410409920
2007-06-04,7973.68,8010.39,7936.18,7976.79,332496448
2007-06-05,7987.1,7996.6,7880.35,7919.83,337717856
2007-06-06,7916.71,7925.83,7723.54,7730.04,338753440
2007-06-07,7750.37,7786.93,7590.16,7618.6,344465088
2007-06-08,7576,7644.96,7499.43,7590.5,184333168
2007-06-11,7623.33,7706.1,7623.33,7706.1,262787184
2007-06-12,7693.6,7740.02,7629.46,7678.25,256562848
2007-06-13,7652.58,7701,7595.68,7680.75,283155680
2007-06-14,7753.18,7850.73,7752.04,7849.16,332605440
2007-06-15,7861.22,8032.97,7860.33,8030.64,966578624
2007-06-18,8044.73,8095.75,8013.58,8036.12,309726912
2007-06-19,8044.58,8074.1,8011.29,8033.52,268164992
2007-06-20,8066.18,8131.73,8046.64,8090.49,331912128
2007-06-21,8050.64,8060.64,7905.18,7964.71,349360672
2007-06-22,7977.25,8013.6,7925.12,7949.62,237810144
2007-06-25,7896.91,7942.93,7829.77,7930.6,256925920
2007-06-26,7882.39,7904.52,7817.39,7860.52,284310016
2007-06-27,7820.35,7822.35,7750.62,7801.23,325555008
2007-06-28,7847.43,7923.58,7847.43,7921.35,233729232
2007-06-29,7947.16,8007.74,7901.6,8007.31,229113168
2007-07-02,7969.27,7981.35,7916.47,7958.24,190806688
2007-07-03,7985.25,8066.83,7985.25,8050.68,250466528
2007-07-04,8057.68,8090.22,8055.25,8075.25,162018560
2007-07-05,8101.89,8115.06,7968.79,7987.12,230051376
2007-07-06,7987.12,8048.43,7947.06,8048.31,186075840
2007-07-09,8077.18,8119.79,8058.77,8077.39,206294224
2007-07-10,8081.73,8109.71,7943.1,7964.75,280924576
2007-07-11,7922.23,7922.23,7799.93,7898.54,288292896
2007-07-12,7921.75,8053.62,7880.91,8053.43,305824736
2007-07-13,8089.56,8151.56,8069.81,8092.77,233100208
2007-07-16,8101.52,8130.72,8074.97,8105.68,182205200
2007-07-17,8090,8090,7995.43,8038.21,245264240
2007-07-18,7987.52,7990.35,7879.14,7893.6,280317088
2007-07-19,7934.02,8010.75,7933.18,7991.21,289829920
2007-07-20,7986.85,8006.23,7864.18,7874.85,304027296
2007-07-23,7880.29,7944.21,7836.41,7944.21,214871280
2007-07-24,7916.35,7933.58,7806.23,7806.79,251969344
2007-07-25,7747.93,7790.2,7659.6,7692.54,431644992
2007-07-26,7708.31,7731.16,7506.04,7508.96,225360032
2007-07-27,7437.1,7535.37,7372.89,7451.68,240356992
2007-07-30,7460.71,7503.16,7386.6,7456.31,336598848
2007-07-31,7507.96,7632.83,7501.52,7584.14,368839168
2007-08-01,7472.35,7544.7,7396.35,7473.93,379115296
2007-08-02,7518.91,7568.2,7502.72,7534.12,310226816
2007-08-03,7549.81,7566.64,7419.83,7435.66,142680112
2007-08-06,7390.87,7471.75,7382.96,7444.45,164569216
2007-08-07,7481.35,7534.93,7459.08,7513.66,320348928
2007-08-08,7538.97,7614.24,7531.71,7605.93,189689872
2007-08-09,7578.12,7581.79,7426.04,7453.58,243156672
2007-08-10,7373.91,7386.41,7293.52,7343.25,251094544
2007-08-13,7380.18,7476.7,7380.18,7474.33,159164160
2007-08-14,7441.5,7492.75,7383.31,7425.06,133307872
2007-08-15,7391.48,7470.93,7343.25,7445.89,153222736
2007-08-16,7360.27,7360.27,7240.77,7270.06,271783072
2007-08-17,7241.62,7497.64,7190.35,7378.29,621027328
2007-08-20,7400.45,7450.39,7386.54,7407.52,247035888
2007-08-21,7427.52,7469.85,7345.12,7424.75,250541232
2007-08-22,7429,7525.71,7424.12,7500.48,258432544
2007-08-23,7560.91,7591.52,7511.91,7511.96,259541040
2007-08-24,7490.81,7526.14,7459.95,7507.27,154770288
2007-08-27,7525.58,7541.87,7475.95,7485.99,117585728
2007-08-28,7476.99,7477.27,7419.68,7430.24,206831200
2007-08-29,7383.08,7451.97,7353.81,7439.18,123626016
2007-08-30,7469.45,7529.75,7416.66,7519.93,231495808
2007-08-31,7554.6,7659.72,7536.77,7638.16,134248240
2007-09-03,7643.64,7677.66,7630.85,7648.58,149650064
2007-09-04,7635.41,7725.33,7595.45,7721.77,211489088
2007-09-05,7700.75,7717.16,7588.02,7588.02,233638960
2007-09-06,7618.33,7644.43,7510.77,7621.72,275615552
2007-09-07,7612.91,7629.85,7420.83,7436.62,325308672
2007-09-10,7437.68,7467.45,7369.7,7375.43,244689888
2007-09-11,7409.25,7481.98,7409.25,7457.89,205957520
2007-09-12,7458.68,7477.99,7420.66,7472.99,242067424
2007-09-13,7459.43,7545.23,7430.64,7535.97,275103808
2007-09-14,7514.62,7522.12,7445.41,7497.74,214945824
2007-09-17,7497.08,7530.81,7433.23,7479.85,213792544
2007-09-18,7460.04,7588.41,7452,7575.21,300354848
2007-09-19,7629.1,7771.02,7627.75,7750.83,376571808
2007-09-20,7728.77,7745.25,7696.93,7735.08,235216704
2007-09-21,7722.97,7809.24,7714.81,7794.43,647682688
2007-09-24,7777.2,7797.62,7762.04,7787.91,250022176
2007-09-25,7755.16,7786.93,7717.43,7769.43,253042992
2007-09-26,7797.33,7815.49,7788.43,7804.14,222256336
2007-09-27,7844.41,7882.18,7837.33,7853.79,271501536
2007-09-28,7850.93,7880.41,7790.23,7861.5,239522688
2007-10-01,7851.29,7922.41,7831.39,7922.41,203643136
2007-10-02,7937.22,7971.12,7924.14,7946.79,264337376
2007-10-03,7952.37,7964.39,7928.56,7955.29,192426592
2007-10-04,7940.64,7966.81,7911.85,7944.99,214335984
2007-10-05,7954.25,8014.16,7946.33,8002.18,237067376
2007-10-08,8008.75,8017.77,7968.25,7974.37,233084224
2007-10-09,7974.87,8012.87,7955.04,7980.43,214952000
